CustomerID,CustomerName,Email,Phone,City,State,Region,Segment,SignupDate,CustomerLifetimeValue,PurchaseCount,AverageOrderValue
198,Wayne Johnson,campbelldavid@example.com,00190321207356475,Christopherberg,Arkansas,Northeast,Consumer,2023-02-23,9897.31,9,1099.701111111111
199,Joshua White,lisa01@example.net,5679303718,Maldonadoport,Massachusetts,Southwest,Corporate,2022-11-16,32173.129999999997,11,2924.83
200,Natasha Dunn,kingdanielle@example.org,8035136502491,North Biancafort,Vermont,Northeast,Consumer,2022-05-03,7741.549999999999,10,774.155
201,Brandon Moore,parksmatthew@example.net,7057281273,Quinntown,Vermont,Midwest,Consumer,2024-07-11,11982.23,11,1089.2936363636363
202,Danielle Williams,ihansen@example.net,43992855749821,Loriside,Mississippi,Midwest,Consumer,2023-06-08,8011.01,7,1144.43
203,Katie Gross,harveymichael@example.net,4516863878,Robertmouth,Delaware,Southwest,Small Business,2023-10-25,22489.46,15,1499.2973333333332
204,Amanda Pace,morganharris@example.com,6102967899,Jeffreyland,Alabama,Southwest,Small Business,2022-01-09,6006.85,4,1501.7125
205,John Preston,mcdonalddanielle@example.com,16653094801,New Colton,Washington,Northeast,Consumer,2026-03-13,12845.89,12,1070.4908333333333
206,Corey Sandoval,angelagrant@example.net,8957761228,New Yesenia,New Hampshire,Northeast,Small Business,2022-09-13,16584.440000000002,14,1184.6028571428574
207,Krista Shea,robert65@example.net,9988368457,Lake Austinport,Rhode Island,Southeast,Small Business,2026-03-19,26888.91,14,1920.6364285714285
208,Steve Smith,jasonedwards@example.net,4886899210752,Pamelabury,Iowa,Northeast,Corporate,2021-08-16,16412.690000000002,9,1823.6322222222225
209,Kelly Carroll,jessicacummings@example.com,3792194096,Michaelchester,Nebraska,West,Small Business,2022-10-29,16869.210000000003,11,1533.5645454545456
210,Randy Adkins,walterscrystal@example.org,98035892583206,South Keith,Montana,Southeast,Corporate,2026-03-13,14940.59,8,1867.57375
211,John Mcgee,zbaker@example.net,522378376938983,Kimberlymouth,Utah,Southeast,Consumer,2022-04-14,8015.110000000001,5,1603.0220000000002
212,Michael Henderson,james59@example.net,2425597927,Lake Nathaniel,Wisconsin,Midwest,Corporate,2026-03-02,29169.7,9,3241.077777777778
213,Patrick Sanchez,mistywilkins@example.org,914477053833884,South Brandyhaven,Arizona,Northeast,Corporate,2025-03-09,16430.36,9,1825.5955555555556
214,Curtis Horton,brian01@example.com,1345410463681579,New Tammy,Oklahoma,Southeast,Small Business,2022-10-27,13835.46,6,2305.91
215,David Moreno,tracy20@example.com,1455743840460843,Sandovalland,Washington,Southeast,Small Business,2026-03-06,20328.9,11,1848.0818181818183
216,Lisa Garrett,robertberry@example.com,49587823298324,Lake Sarah,Hawaii,Northeast,Corporate,2023-06-16,24744.370000000003,7,3534.9100000000003
217,Tiffany Wilson,mary20@example.com,564574231220994,Lake Anthony,Colorado,West,Corporate,2023-02-18,18327.739999999998,8,2290.9674999999997
218,Jonathan Jacobs,jack67@example.com,5235306046,North Gregory,New Hampshire,West,Small Business,2024-12-26,17669.489999999998,8,2208.6862499999997
219,Frederick Ellis II,mparsons@example.net,25659998808177,Terrellton,Oklahoma,Southeast,Consumer,2025-11-18,7168.860000000001,9,796.5400000000001
220,Tonya Lee,tsanders@example.com,3264490827718,South Robert,New Hampshire,Southeast,Consumer,2023-06-25,9106.1,6,1517.6833333333334
221,Steven Huang,udavis@example.net,182181175186892,Port Georgemouth,Oregon,Southwest,Consumer,2021-09-01,6460.72,9,717.8577777777778
222,Carla Thomas,barneskyle@example.com,22192309407778,East Brianna,New Mexico,Southeast,Small Business,2025-11-25,20961.4,12,1746.7833333333335
223,Kyle Smith,christine83@example.org,6207502099,North Danielburgh,Hawaii,Midwest,Corporate,2023-10-24,13734.61,6,2289.101666666667
224,Melissa Larson,tammycurry@example.com,3146556168,Taylorview,Michigan,Southeast,Corporate,2024-11-26,20884.68,6,3480.78
225,Melissa Salazar,duncantiffany@example.net,7794469548,Stonefort,New York,Southeast,Small Business,2024-03-06,20500.420000000002,8,2562.5525000000002
226,Crystal Roberts,aaronjohnson@example.net,5392660558,Lake Juan,California,Northeast,Corporate,2025-08-02,16002.04,8,2000.255
227,Erica Smith,matthew99@example.org,4359577027,Stevenchester,West Virginia,Northeast,Corporate,2023-01-31,13220.37,6,2203.395
228,Krystal Gregory,clarkgina@example.com,8244056829,Port Kimberlyport,Virginia,Southeast,Consumer,2021-10-28,4803.27,6,800.5450000000001
229,Denise Miller,nathangallegos@example.com,9842215031,Steinberg,Illinois,Southwest,Corporate,2025-11-01,19747.2,7,2821.0285714285715
230,Dr. Eric Murphy,shortsharon@example.net,2303768104,Steventon,Connecticut,Midwest,Consumer,2023-03-31,18509.15,14,1322.082142857143
231,Emily Lane,danielle35@example.org,4446857142,North Susanside,North Carolina,Southeast,Consumer,2024-02-24,8835.89,8,1104.48625
232,Kirsten Nelson,audrey21@example.com,13588702070160,Whiteshire,South Dakota,Southeast,Corporate,2022-01-21,18978.28,7,2711.182857142857
233,Lisa Edwards,jenniferlambert@example.net,9799217174,East Douglas,South Carolina,Midwest,Corporate,2025-09-22,12844.86,6,2140.81
234,Clifford Stark,kristina57@example.com,7174157724,South Lisaville,Massachusetts,Northeast,Corporate,2022-11-01,5273.39,4,1318.3475
235,Eric Murray,pallen@example.net,7765153966,Lake Elizabeth,West Virginia,Midwest,Small Business,2024-04-29,19140.68,12,1595.0566666666666
236,Katelyn Vargas,gnguyen@example.com,9462191965,East Lisashire,Wisconsin,West,Corporate,2026-03-14,17261.31,6,2876.885
237,Charles Hernandez,peter97@example.org,2548946519,Port Kelly,Mississippi,West,Corporate,2024-09-22,19620.16,7,2802.88
238,April Castro,daniel40@example.org,896756666832723,Mooreberg,Florida,Northeast,Consumer,2026-01-19,12337.28,11,1121.5709090909093
239,Brianna Dyer,iproctor@example.org,8679969278,Kellyburgh,Nevada,Midwest,Consumer,2021-08-08,17177.98,13,1321.383076923077
240,Sarah Young,robert89@example.com,4096751971,Blackhaven,South Carolina,West,Corporate,2024-07-26,15391.37,7,2198.767142857143
241,Patrick Horne,suttonamber@example.net,79065807787956,Garyport,Washington,Northeast,Consumer,2021-12-26,10686.62,10,1068.662
242,Mark Lane,douglaskelly@example.net,16046712814429,Alexisville,Rhode Island,West,Corporate,2025-06-21,13896.75,8,1737.09375
243,Brittany Griffin,josehaynes@example.com,8808512927,Lake Scott,South Dakota,Midwest,Small Business,2022-06-02,29177.87,13,2244.4515384615383
244,Sarah Brown,karla10@example.org,8672478366742,Saramouth,Missouri,Midwest,Corporate,2022-05-19,14138.37,8,1767.29625
245,Melanie Williams,stephanie69@example.net,7544414967393,Amytown,California,West,Small Business,2024-12-08,20527.98,14,1466.2842857142857
246,Brian Griffin,jessicaking@example.org,3914093911,Douglasshire,Idaho,Northeast,Corporate,2021-08-08,23779.02,7,3397.002857142857
247,Dawn Owens,fowlersandra@example.com,001465942140665044,South Tiffanyborough,South Carolina,West,Consumer,2026-01-09,12902.95,7,1843.2785714285715
248,Ashley Fernandez,probinson@example.org,2412011947072,Adamsmouth,Montana,Midwest,Consumer,2023-07-05,7566.49,6,1261.0816666666667
249,Teresa Henry,upowell@example.org,17306671985,Brownland,Mississippi,Southwest,Consumer,2024-06-01,3135.7,4,783.925
250,Angela Stevens,deborah28@example.org,23456157173203,Priceside,Tennessee,West,Small Business,2024-03-20,35170.47,15,2344.698
251,Sandra Cole,johnsonbrian@example.net,5613387829,Lake Donaldtown,New Mexico,Southeast,Corporate,2023-01-31,23839.05,9,2648.7833333333333
252,Dana Banks,jacksonbrendan@example.com,5793291117,South Matthew,West Virginia,Southwest,Consumer,2026-01-30,14206.279999999999,13,1092.7907692307692
253,William Johnston,marcoconnell@example.org,001909525114262582,East Craigfurt,Wyoming,Midwest,Small Business,2024-12-08,7260.26,7,1037.18
254,Angela Smith,mannbrittney@example.com,472932487632909,Lake Margaretport,Minnesota,Midwest,Small Business,2022-05-02,7247.380000000001,5,1449.476
255,Cheryl Downs,montgomerymichelle@example.net,237734031277220,Jasonview,Michigan,Northeast,Small Business,2023-08-22,12718.38,10,1271.838
256,Jody Garcia,buckleygregory@example.org,38171379956353,North Joel,Nebraska,Midwest,Small Business,2024-08-17,19368.76,15,1291.2506666666666
257,Daniel Ruiz,bbrown@example.org,7976265273,West David,Vermont,Midwest,Small Business,2025-11-23,26103.29,11,2373.026363636364
258,Brian Owens,vjackson@example.org,99299298316873,Alexischester,West Virginia,Southwest,Corporate,2024-05-21,20491.16,7,2927.308571428571
259,Jeffrey Walker,robinvillanueva@example.com,3079806867,Allenside,Wisconsin,Southwest,Small Business,2025-11-28,19306.6,10,1930.6599999999999
260,Tiffany Anderson,john10@example.com,1242379907726257,Barrymouth,North Dakota,Midwest,Small Business,2021-08-09,24259.68,9,2695.52
261,Derrick Shah,kristinmiller@example.com,00140835016579055,East Tina,Kansas,Southeast,Consumer,2021-09-15,17284.04,13,1329.5415384615385
262,Nancy Goodwin,karenhodges@example.com,3489640155778,Shannonstad,Utah,Southwest,Small Business,2024-03-29,17346.53,10,1734.6529999999998
263,Teresa Jones,zmiller@example.org,81142412723804,Reedmouth,West Virginia,Southwest,Small Business,2026-04-10,16240.74,9,1804.5266666666666
264,Arthur Wiggins,marystone@example.com,495657988774924,South Nathan,Maine,Southeast,Small Business,2024-10-07,11733.89,8,1466.73625
265,Harry Bryant,christinemartin@example.net,72242231059274,New Jasmine,Texas,West,Corporate,2025-05-24,27572.920000000002,8,3446.6150000000002
266,Jake Fernandez,amandamartinez@example.org,47297520885474,Hannahfort,Arizona,Southwest,Small Business,2023-02-17,25354.7,8,3169.3375
267,Elizabeth Morales,seandavis@example.org,18395834301871,Stewarthaven,Arkansas,Northeast,Corporate,2022-03-29,6566.04,7,938.0057142857142
268,Charles Nash,paul04@example.com,8474813767426,East Jaredfort,North Dakota,Midwest,Consumer,2026-02-01,6737.45,7,962.4928571428571
269,Tyler Avila,smithdanielle@example.com,628979232648704,Walkertown,Georgia,Southwest,Small Business,2026-06-24,24272.280000000002,9,2696.92
270,Sandra Kennedy,robert73@example.org,8476195979,Mccannville,Mississippi,West,Small Business,2022-11-09,19881.58,12,1656.7983333333334
271,Sarah Martin,thomassteven@example.net,6526045650,New Jamesburgh,Wisconsin,Midwest,Corporate,2024-02-09,26678.5,6,4446.416666666667
272,Kimberly Brennan,joseph51@example.net,0018527028457,North Jeffery,North Carolina,Southwest,Corporate,2022-01-06,20600.32,7,2942.902857142857
273,Steven Austin,butlersabrina@example.org,7074545279,Anthonyville,Iowa,Southeast,Small Business,2022-08-25,26717.7,13,2055.2076923076925
274,Melissa Parker,davidmiller@example.net,001311607603108907,North Kevintown,Wisconsin,Southwest,Small Business,2022-03-10,30121.75,11,2738.340909090909
275,Lance Matthews,jackbell@example.org,3493552893,New Jayborough,Maine,Southeast,Small Business,2022-01-10,19963.440000000002,8,2495.4300000000003
276,April Swanson,samanthayork@example.com,8923712566383,Davidville,North Dakota,Northeast,Corporate,2022-05-27,18965.03,6,3160.838333333333
277,Michele Hawkins,millertristan@example.com,77944738646317,Lake Travisville,Montana,West,Small Business,2022-03-23,18481.219999999998,7,2640.1742857142854
278,Angela Thomas,gneal@example.net,5158353961,Ramirezshire,Pennsylvania,West,Corporate,2023-09-26,16550.78,7,2364.3971428571426
279,Maria Ross,zestrada@example.com,342971147732010,East Patrickmouth,Georgia,Northeast,Consumer,2022-11-28,9757.35,9,1084.15
280,Paige Guerrero,msparks@example.com,1977784858800616,Ramoston,Arizona,Midwest,Consumer,2023-01-22,2558.24,2,1279.12
281,Peggy Dyer,travistaylor@example.net,27189788977828,Troyfurt,South Carolina,Southeast,Consumer,2022-06-06,9752.9,7,1393.2714285714285
282,Diane Brown,andersonmichael@example.net,0017052616556,East Jimmy,Maryland,Northeast,Consumer,2024-12-04,15357.99,12,1279.8325
283,Ana Torres,geoffrey85@example.org,8697864079056,Port Tracyborough,Michigan,Southeast,Corporate,2024-07-04,29693.23,11,2699.3845454545453
284,Mary Jackson,michael63@example.com,131873440496391,Carloshaven,New Mexico,West,Consumer,2024-01-11,4045.13,3,1348.3766666666668
285,Billy Colon,ryan85@example.org,964698782082973,Michaelton,North Dakota,Southwest,Corporate,2023-09-06,35614.36,12,2967.8633333333332
286,David Francis,megan65@example.org,153624424936312,Port Margaret,New Jersey,West,Consumer,2022-07-19,12981.83,9,1442.4255555555555
287,Jennifer Bullock MD,derek44@example.net,16203700159,Mosleyland,Montana,Southwest,Corporate,2023-12-21,8051.59,5,1610.318
288,Brenda Rodriguez,boydmaria@example.net,5714391559636,East Jasonview,New Hampshire,Southwest,Consumer,2026-04-06,8169.75,8,1021.21875
289,Amy Ferguson,stewartrodney@example.net,2422575409,West Angela,Maryland,Southeast,Small Business,2023-08-03,18890.17,10,1889.0169999999998
290,Stephanie Jennings,miaprice@example.com,3419343275604,Mclaughlinmouth,Virginia,Northeast,Consumer,2024-09-27,13811.45,12,1150.9541666666667
291,Ashlee Martin,william56@example.net,00178537002720634,East Johnberg,Rhode Island,Southwest,Consumer,2023-08-28,11604.49,13,892.6530769230769
292,Emma Mendoza,jorgemcdaniel@example.com,53136526693008,Gonzalezburgh,Arkansas,Southeast,Small Business,2024-12-21,24009.85,11,2182.7136363636364
293,David Davis,george91@example.org,0018864771333447,Gatesborough,Maine,West,Corporate,2023-07-20,24127.440000000002,9,2680.826666666667
294,Christopher Sparks,robertsjose@example.net,8358971072563,Charlesside,Arkansas,Northeast,Small Business,2025-03-06,11777.47,7,1682.4957142857143
295,Kaitlin Gomez,smithwilliam@example.com,96542809242875,West Jenniferchester,Georgia,Southeast,Consumer,2021-10-21,19370.07,12,1614.1725
296,William Porter,julie64@example.com,15484562572870,East Isaacfort,Kentucky,Southwest,Consumer,2022-11-05,12278.23,12,1023.1858333333333
297,Brian Woodard,wwilliams@example.net,15776712151,Port Gary,North Carolina,Southwest,Small Business,2022-05-12,18340.629999999997,7,2620.0899999999997
298,Mary Lewis,foxashley@example.com,7373150416,Ericland,New Jersey,West,Small Business,2025-08-28,17357.47,8,2169.68375
299,Jordan Moses,riverabradley@example.net,8593230450189,Scottbury,Wyoming,West,Corporate,2025-09-12,18286.91,6,3047.818333333333
300,Samuel Martin,wmitchell@example.net,3147764925,South Sean,Missouri,Southwest,Small Business,2025-11-15,16587.02,11,1507.9109090909092
301,Jenny Avila,christina66@example.org,3856732788,Kimfort,Maryland,West,Corporate,2023-12-05,14564.08,7,2080.582857142857
302,Steven Skinner,dphillips@example.net,6087186617,Brendahaven,Alaska,West,Corporate,2022-04-15,38978.090000000004,11,3543.4627272727275
303,Cassie White,awilliams@example.net,65937794523219,Fergusontown,Montana,Southeast,Small Business,2022-02-11,10858.57,8,1357.32125
304,John Holt,nturner@example.com,0015649122031030,Lake John,South Dakota,Southwest,Corporate,2022-02-16,26445.84,8,3305.73
305,Angelica Carrillo,thomasjohnson@example.org,6778707933,West Alanchester,Nebraska,Midwest,Consumer,2025-11-01,8778.95,11,798.0863636363637
306,Linda Spencer,benjamin67@example.net,0017973308069,Patriciachester,New Mexico,Midwest,Small Business,2025-10-15,8512.64,10,851.2639999999999
307,Maria West,ssmith@example.net,9754738395,Jenniferfurt,Nebraska,Southwest,Small Business,2022-02-16,17353.62,10,1735.3619999999999
308,Morgan Flynn,christycampbell@example.net,8729232971,Jimmyside,Arkansas,Southeast,Corporate,2025-09-17,20771.1,7,2967.2999999999997
309,Dean Rhodes,mariakline@example.org,9566193183,Kristenton,Wyoming,Southwest,Consumer,2026-07-17,9621.92,11,874.72
310,Chris Vaughn,mccarthysara@example.com,5117991808121,Lake Kelly,New Hampshire,Midwest,Consumer,2025-12-07,14801.65,15,986.7766666666666
311,Dr. Christian Cox PhD,allisonscott@example.com,001403875482145653,East Laurie,Nebraska,Midwest,Corporate,2025-05-10,15236.9,6,2539.483333333333
312,Tiffany Black,sherry72@example.org,0014812155626060,Robertside,Maryland,Midwest,Small Business,2026-02-19,20339.68,10,2033.968
313,Gregory Wilcox,isabellagriffin@example.org,12997756341,Hardyberg,North Dakota,Northeast,Consumer,2025-02-25,2095.9100000000003,4,523.9775000000001
314,Brandon Arnold,katherine20@example.org,17946346810,Davidville,New Hampshire,Southeast,Consumer,2026-07-04,4913.2300000000005,4,1228.3075000000001
315,Jody Bird,michaelmitchell@example.net,0015267831589,Garciachester,Nebraska,Southwest,Small Business,2023-01-13,18517.649999999998,9,2057.5166666666664
316,Stephen Alvarez,rmiller@example.net,49848649767762,Dawsonberg,Virginia,Southeast,Small Business,2021-12-14,18528.12,13,1425.24
317,Melissa Gibson,francissherry@example.com,4963115940,Kevinstad,Maryland,Southeast,Consumer,2024-02-10,28425.38,17,1672.0811764705884
318,Charles Bowers,twilliams@example.com,8279018510,Arielmouth,Missouri,Southwest,Corporate,2023-01-06,18044.7,6,3007.4500000000003
319,Lisa Gill,qgill@example.com,7512996636,Fitzgeraldland,Hawaii,Midwest,Small Business,2023-12-03,13502.07,8,1687.75875
320,Rebecca Zimmerman,schneiderchristopher@example.net,13904983780,West Kristinbury,Virginia,Southwest,Corporate,2025-01-30,37952.06,8,4744.0075
321,Angela Ferguson,richard07@example.org,662460856411182,West Kayla,Georgia,Northeast,Consumer,2025-09-27,6148.14,8,768.5175
322,Christopher Mendez,howard04@example.com,5525654610,South William,North Carolina,Southwest,Corporate,2023-01-29,23059.8,10,2305.98
323,Antonio Marshall,bjones@example.com,193034891382496,Port Tammy,Mississippi,West,Small Business,2023-06-21,9499.49,10,949.949
324,David Cisneros,dwilliams@example.net,62020749465398,Lake Amanda,California,Northeast,Small Business,2024-03-31,22419.96,10,2241.996
325,Bryce Taylor,natalie39@example.net,254974355379502,North Emilychester,Oklahoma,Southwest,Corporate,2023-01-18,19819.41,13,1524.57
326,Pamela Medina,ryanpatricia@example.net,5159695620175,East Juliaview,Utah,Northeast,Corporate,2026-01-08,65649.88,20,3282.494
327,Brandon Austin,lindsey33@example.com,9044793036149,Lake Joanne,Utah,Midwest,Corporate,2026-02-25,5195.7300000000005,2,2597.8650000000002
